wv	R2
896.8	85.05412447
897.14	86.4420596
897.48	86.81095992
897.82	86.96190262
898.16	87.62091445
898.49	86.15629698
898.83	88.05680432
899.17	86.59647035
899.51	85.56753271
899.85	88.67550907
900.18	87.64546647
900.52	86.70139883
900.86	85.08300138
901.2	87.50426162
901.53	86.53594483
901.87	87.87152864
902.21	85.25578327
902.54	86.36813632
902.88	85.47993666
903.22	85.13043589
903.56	84.14108495
903.89	84.60700845
904.23	86.69683191
904.57	87.08074703
904.9	86.82256261
905.24	86.7974584
905.58	88.6797129
905.91	87.05809314
906.25	85.80387809
906.58	86.64395911
906.92	86.70958698
907.26	87.22484703
907.59	85.76092721
907.93	86.86018379
908.26	86.91487132
908.6	88.56019593
908.94	86.31753749
909.27	87.28616748
909.61	85.12085856
909.94	84.03356183
910.28	86.64654253
910.61	84.28759273
910.95	84.61603279
911.28	84.81007926
911.62	86.76296072
911.95	84.17122102
912.29	83.93854879
912.62	86.47738333
912.96	85.66455289
913.29	88.45809645
913.63	87.51222915
913.96	89.23637662
914.3	87.75257106
914.63	86.3102719
914.97	87.72173978
915.3	86.26476224
915.63	86.62233532
915.97	87.5914373
916.3	84.86097018
916.64	83.05771651
916.97	81.62565915
917.3	81.42876176
917.64	81.60110846
917.97	83.720273
918.31	83.55905182
918.64	82.30253997
918.97	84.14953321
919.31	85.48741641
919.64	84.1207921
919.97	84.86259412
920.3	86.26402087
920.64	84.73449065
920.97	84.09031747
921.3	84.11268642
921.64	83.6743828
921.97	85.27322152
922.3	83.16924582
922.63	83.8349436
922.97	87.63402805
923.3	84.94841505
923.63	83.91415871
923.96	83.89477835
924.3	82.55865727
924.63	82.20219507
924.96	83.28249932
925.29	83.36138205
925.62	84.28777628
925.96	82.77371027
926.29	81.2929884
926.62	81.9640302
926.95	81.32821657
927.28	80.98764565
927.61	80.78416764
927.94	81.36817915
928.28	81.70236815
928.61	82.72310928
928.94	83.7759868
929.27	83.37725197
929.6	85.46997973
929.93	84.54804369
930.26	83.31054148
930.59	84.46953788
930.92	86.03818969
931.25	84.70516107
931.58	85.49155852
931.91	87.0403417
932.24	86.51016886
932.58	83.92179585
932.91	84.9594691
933.24	85.81213198
933.57	83.60810861
933.9	85.85138398
934.23	85.50870382
934.55	85.68636462
934.88	85.96074252
935.21	84.25202723
935.54	83.44564708
935.87	84.87140592
936.2	84.99910488
936.53	84.34703787
936.86	85.1052412
937.19	84.99438902
937.52	85.42167955
937.85	83.72509454
938.18	83.73505607
938.51	84.0933202
938.83	85.39920244
939.16	84.61335499
939.49	85.20468647
939.82	86.33059936
940.15	85.20877392
940.48	84.86263147
940.81	85.75437548
941.13	85.29182651
941.46	85.16066281
941.79	84.17220768
942.12	83.36942283
942.45	83.59475824
942.77	83.27941675
943.1	81.12124987
943.43	83.17735487
943.76	82.80094149
944.08	82.90628116
944.41	82.95510181
944.74	84.4201929
945.07	85.07598442
945.39	82.78047977
945.72	83.30603603
946.05	82.44723476
946.38	82.3634998
946.7	83.92367327
947.03	81.04210464
947.36	82.8150972
947.68	82.66715533
948.01	83.91793134
948.34	81.89734664
948.66	83.70460874
948.99	84.05667231
949.31	85.47840971
949.64	83.01538425
949.97	82.47819231
950.29	83.57395058
950.62	83.68874308
950.95	84.28688265
951.27	81.44437341
951.6	83.59862323
951.92	82.4439153
952.25	83.7818664
952.57	82.08077595
952.9	82.59991461
953.22	81.94282128
953.55	83.65285763
953.87	82.28639605
954.2	81.64612834
954.53	80.78187052
954.85	82.18058199
955.17	79.47239056
955.5	82.02275879
955.82	81.66992993
956.15	84.47441217
956.47	79.61101827
956.8	79.53240342
957.12	79.3569041
957.45	81.17219016
957.77	80.72448741
958.1	80.12178924
958.42	78.58995107
958.74	81.38624313
959.07	81.05959628
959.39	80.64949327
959.72	81.50022688
960.04	81.53551623
960.36	83.12994677
960.69	82.3448467
961.01	84.01141963
961.33	84.27346455
961.66	83.80801347
961.98	84.77438511
962.3	83.51338738
962.63	84.05525742
962.95	85.83453571
963.27	82.88215784
963.6	81.21531205
963.92	82.15355057
964.24	82.11108804
964.56	84.68723803
964.89	82.2827056
965.21	81.90565789
965.53	82.81729883
965.85	81.80513677
966.18	83.4878754
966.5	85.51397936
966.82	82.40411304
967.14	83.37009123
967.46	85.99198393
967.79	85.93920898
968.11	88.16823114
968.43	87.26176855
968.75	83.04027288
969.07	83.71461798
969.39	88.99350864
969.71	85.30210024
970.04	83.22069431
970.36	84.81472043
970.68	83.23661201
971	84.48967021
971.32	81.61409068
971.64	82.43042751
971.96	81.37258194
972.28	84.30949699
972.6	82.62438891
972.92	82.09674314
973.25	85.83054186
973.57	81.98521732
973.89	82.48561415
974.21	79.12046554
974.53	79.13565412
974.85	81.10021786
975.17	79.93590931
975.49	81.54551183
975.81	78.51080956
976.13	81.18464229
976.45	79.53958887
976.77	82.13750746
977.09	82.77559766
977.4	82.76769391
977.72	79.77716787
978.04	79.76359694
978.36	79.56603498
978.68	81.92433763
979	76.11065555
979.32	75.13633656
979.64	78.04700292
979.96	76.43916401
980.28	79.32303643
980.6	80.28215238
980.91	79.66895417
981.23	79.60376694
981.55	76.36239741
981.87	77.63171684
982.19	79.33863716
982.51	79.04704043
982.82	74.67522961
983.14	77.30427653
983.46	80.37292631
983.78	80.33496936
984.1	79.9946444
984.41	83.0121821
984.73	81.95459121
985.05	80.67836423
985.37	79.69444815
985.69	78.96677189
986	83.09088063
986.32	82.86789064
986.64	79.11532302
986.95	79.96358202
987.27	81.39485646
987.59	80.05303647
987.91	79.08380725
988.22	77.82282834
988.54	79.06391862
988.86	74.55245291
989.17	77.36960312
989.49	74.84576033
989.81	74.25041111
990.12	79.41468655
990.44	78.6744801
990.75	77.38786826
991.07	75.30619324
991.39	74.58551472
991.7	75.22992624
992.02	76.41166418
992.33	76.24555869
992.65	75.03958467
992.97	75.41000843
993.28	79.07253015
993.6	74.83891419
993.91	76.18260676
994.23	75.03342771
994.54	78.67664074
994.86	78.25330053
995.17	77.09519524
995.49	77.18731983
995.8	75.87002006
996.12	75.83193524
996.43	76.06395105
996.75	81.05530258
997.06	82.55372726
997.38	79.75978602
997.69	81.89800343
998.01	80.82241403
998.32	79.64590591
998.63	80.72036964
998.95	79.95498316
999.26	81.84825654
999.58	81.09213957
999.89	81.54945174
1000.2	81.32798574
1000.52	77.20341134
1000.83	82.41480842
1001.15	76.41452567
1001.46	78.32504226
1001.77	78.50342023
1002.09	80.42781056
1002.4	81.36337839
1002.71	79.2132752
1003.03	80.81993359
1003.34	79.906621
1003.65	80.42751352
1003.96	79.36782506
1004.28	81.48919225
1004.59	77.77393658
1004.9	75.03045341
1005.22	79.99430308
1005.53	82.78317917
1005.84	79.10292937
1006.15	80.06122843
1006.47	77.42185307
1006.78	82.92197763
1007.09	81.35434917
1007.4	77.57287492
1007.71	79.79610427
1008.03	80.10160379
1008.34	78.87991152
1008.65	79.83765072
1008.96	79.1053166
1009.27	75.66623833
1009.58	74.88785987
1009.9	81.19989738
1010.21	80.33420368
1010.52	83.32568426
1010.83	83.10361099
1011.14	80.74374627
1011.45	81.26469867
1011.76	79.75200674
1012.07	74.90890339
1012.38	78.79059536
1012.69	80.00373359
1013.01	80.89481493
1013.32	81.71985514
1013.63	84.09650135
1013.94	82.07824739
1014.25	81.07160633
1014.56	81.81821612
1014.87	83.66905749
1015.18	84.75365724
1015.49	79.45027744
1015.8	81.7710125
1016.11	80.61117736
1016.42	82.08262239
1016.73	79.88662994
1017.04	88.66240866
1017.35	89.44222644
1017.66	83.8209961
1017.97	81.21644565
1018.27	81.44021748
1018.58	81.6672487
1018.89	80.18109666
1019.2	82.9866354
1019.51	75.79284465
1019.82	78.7484864
1020.13	78.48268132
1020.44	80.45688266
1020.75	79.13248679
1021.05	78.4552034
1021.36	80.75702137
1021.67	84.07512238
1021.98	78.86173249
1022.29	77.3680494
1022.6	79.70546508
1022.9	77.52106173
1023.21	78.58982265
1023.52	78.446106
1023.83	84.49892439
1024.14	79.41806792
1024.44	83.24494067
1024.75	87.0186204
1025.06	81.91913129
1025.37	80.41264416
1025.67	75.33264316
1025.98	75.47542827
1026.29	78.77291494
1026.6	86.22248402
1026.9	78.76766155
1027.21	78.37758928
1027.52	73.93960753
1027.82	81.31427697
1028.13	81.29219785
1028.44	80.23563359
1028.74	78.9286496
1029.05	79.80617912
1029.36	75.36673232
1029.66	77.93723652
1029.97	78.19035668
1030.28	75.06776401
1030.58	80.4207546
1030.89	79.54264979
1031.19	84.07565195
1031.5	84.42798942
1031.81	77.46078668
1032.11	79.29120462
1032.42	81.74073734
1032.72	86.58702171
1033.03	81.03717864
1033.33	81.02771159
1033.64	80.31828461
1033.94	77.62065882
1034.25	84.08595346
1034.55	80.28925664
1034.86	87.63218852
1035.16	78.0037326
1035.47	86.51519362
1035.77	95.78502345
1036.08	86.76235271
1036.38	83.53597063
1036.69	81.73825086
1036.99	85.96403731
1037.3	80.06465335
1037.6	91.49430793
1037.9	86.45410818
1038.21	80.2966114
1038.51	81.87404473
1038.82	82.83004099
1039.12	83.03014312
1039.42	81.88729326
1039.73	80.15092042
1040.03	77.45854927
1040.34	78.7031961
1040.64	85.24298268
1040.94	76.87718498
1041.25	77.19006709
1041.55	88.47799185
1041.85	76.07623623
1042.16	87.49721989
1042.46	77.52618548
1042.76	85.56955093
1043.06	80.14900203
1043.37	72.99284367
1043.67	75.57396063
1043.97	76.46535001
1044.28	83.20042086
1044.58	75.30197303
1044.88	76.55063092
1045.18	80.84889246
1045.48	93.21251865
1045.79	78.93392179
1046.09	86.87433042
1046.39	77.5013004
1046.69	78.12681286
1046.99	75.82927198
1047.3	72.22240438
1047.6	73.01238625
1047.9	71.72871027
1048.2	77.72574127
1048.5	83.62330537
1048.8	85.80710294
1049.11	84.0424432
1049.41	82.99732089
1049.71	81.39115271
1050.01	75.64812712
