wv	R1
897.48	75.60065764
897.82	75.43046034
898.16	75.62791175
898.49	74.04160964
898.83	75.49265243
899.17	74.13762683
899.51	73.19532654
899.85	75.7969508
900.18	75.10313766
900.52	74.38976623
900.86	73.01901222
901.2	75.24025363
901.53	74.47669756
901.87	75.44171836
902.21	73.09604509
902.54	74.0104386
902.88	73.18849526
903.22	72.95585334
903.56	72.10707718
903.89	72.59778966
904.23	74.68563024
904.57	75.18183588
904.9	75.05404424
905.24	75.00946184
905.58	76.72136367
905.91	75.14821894
906.25	73.8623683
906.58	74.4195228
906.92	74.21655781
907.26	74.4970502
907.59	73.46400259
907.93	74.51067946
908.26	74.61866196
908.6	76.07592921
908.94	74.28117591
909.27	75.08557196
909.61	73.11502659
909.94	72.10850644
910.28	74.19676344
910.61	71.98734658
910.95	72.34835275
911.28	72.57753558
911.62	74.42719438
911.95	72.29000426
912.29	72.07343796
912.62	74.33510518
912.96	73.70044521
913.29	75.88241795
913.63	75.10475103
913.96	76.61290323
914.3	75.32053369
914.63	73.99459425
914.97	75.41031331
915.3	74.38598064
915.63	74.69449457
915.97	75.65021727
916.3	73.58447354
916.64	72.25368879
916.97	70.93689199
917.3	70.60462756
917.64	70.71589193
917.97	72.79647145
918.31	72.78545174
918.64	72.05789732
918.97	74.06388976
919.31	75.37915486
919.64	74.26977467
919.97	75.12541218
920.3	76.58536998
920.64	75.52866501
920.97	75.1641345
921.3	75.49073849
921.64	75.22481876
921.97	76.73211663
922.3	74.79102418
922.63	75.40371041
922.97	78.90299307
923.3	76.46734976
923.63	75.53886051
923.96	75.71722803
924.3	74.52838678
924.63	73.78772158
924.96	74.53124077
925.29	74.45229126
925.62	75.09216386
925.96	73.62522305
926.29	72.17278829
926.62	72.78039488
926.95	72.01484655
927.28	71.7588495
927.61	71.58396678
927.94	72.17603874
928.28	72.61900322
928.61	73.66839799
928.94	74.91934545
929.27	74.38863126
929.6	76.16825941
929.93	75.23644688
930.26	74.41721313
930.59	75.42827792
930.92	76.81434191
931.25	75.51618082
931.58	76.26038624
931.91	77.57123309
932.24	77.06161984
932.58	74.81594598
932.91	75.71591216
933.24	76.40668298
933.57	74.30259911
933.9	76.451828
934.23	76.29476275
934.55	76.44878476
934.88	76.92936225
935.21	75.41474404
935.54	74.79450531
935.87	76.1869769
936.2	76.45983493
936.53	76.28386099
936.86	77.38166885
937.19	77.46846943
937.52	77.95365027
937.85	76.31350408
938.18	76.16926105
938.51	76.48637623
938.83	77.99432802
939.16	77.63600629
939.49	78.1211627
939.82	79.12831022
940.15	78.07544109
940.48	77.78061858
940.81	78.69643299
941.13	78.31670868
941.46	78.48684409
941.79	77.85034936
942.12	77.2566968
942.45	77.86681176
942.77	77.66319691
943.1	75.79446525
943.43	77.94916749
943.76	77.96271389
944.08	78.42306414
944.41	78.57528557
944.74	79.96034834
945.07	80.58108301
945.39	78.30109794
945.72	78.69947508
946.05	77.87999481
946.38	78.00100115
946.7	79.53977769
947.03	76.60194709
947.36	78.23506925
947.68	77.61094104
948.01	78.23495414
948.34	76.18900566
948.66	77.76443672
948.99	77.94311578
949.31	79.20556363
949.64	76.77320025
949.97	76.14028222
950.29	77.25759764
950.62	77.56341558
950.95	78.32057497
951.27	75.78217315
951.6	77.94614677
951.92	76.67704752
952.25	77.97880432
952.57	76.59267058
952.9	77.11091677
953.22	76.87200092
953.55	78.79593307
953.87	77.72216525
954.2	77.45408371
954.53	76.85693548
954.85	78.18092166
955.17	75.55259388
955.5	77.91351914
955.82	77.23000386
956.15	79.63482765
956.47	74.90987553
956.8	74.97854283
957.12	74.76203924
957.45	76.37842474
957.77	76.08554843
958.1	75.24250462
958.42	73.53902647
958.74	76.0189484
959.07	75.65859054
959.39	75.07144558
959.72	75.74520316
960.04	75.74280469
960.36	77.24897273
960.69	76.73907794
961.01	78.69976706
961.33	79.2997207
961.66	78.89699229
961.98	79.7347982
962.3	78.43435687
962.63	79.03611143
962.95	80.83301723
963.27	77.99454286
963.6	76.44139072
963.92	77.36180426
964.24	77.07067823
964.56	79.06919686
964.89	76.85593948
965.21	76.27950761
965.53	77.2400155
965.85	76.38721083
966.18	77.79689731
966.5	79.01213064
966.82	75.96521028
967.14	76.96695601
967.46	79.80120927
967.79	79.95045248
968.11	81.92860061
968.43	81.38286517
968.75	77.37961978
969.07	78.2343413
969.39	83.40950949
969.71	80.38873575
970.04	78.99873357
970.36	80.7042375
970.68	79.46399096
971	80.56236244
971.32	77.97001727
971.64	78.96915086
971.96	78.4884946
972.28	81.48878108
972.6	79.90957179
972.92	79.20566069
973.25	82.65146828
973.57	79.1282149
973.89	79.55631369
974.21	76.57581392
974.53	76.54093253
974.85	78.33540824
975.17	77.30061244
975.49	78.66924476
975.81	75.66502554
976.13	78.29594268
976.45	77.18539212
976.77	79.92583739
977.09	80.77960731
977.4	81.18605694
977.72	78.69216883
978.04	79.2403723
978.36	79.35608135
978.68	82.11989963
979	76.45588912
979.32	75.61744117
979.64	78.5683701
979.96	77.11071548
980.28	80.28689443
980.6	81.37096037
980.91	80.98837056
981.23	81.37492615
981.55	78.50057093
981.87	79.75848124
982.19	81.37567684
982.51	80.95725557
982.82	76.35688857
983.14	78.7007132
983.46	81.57839316
983.78	81.45749348
984.1	80.91169868
984.41	83.95462195
984.73	82.50289488
985.05	81.02734695
985.37	79.87156294
985.69	79.21378428
986	83.42755977
986.32	83.28044711
986.64	79.22689388
986.95	79.67766631
987.27	81.00633164
987.59	79.89953942
987.91	78.60259101
988.22	77.04858825
988.54	78.21763057
988.86	73.55100359
989.17	76.38191063
989.49	73.78766283
989.81	73.10056845
990.12	78.49318086
990.44	77.90959709
990.75	77.09695729
991.07	75.36487593
991.39	74.73468791
991.7	75.50218421
992.02	76.82453646
992.33	77.02386318
992.65	75.77172186
992.97	76.08688785
993.28	80.35436883
993.6	76.25839215
993.91	77.68875687
994.23	76.61708839
994.54	79.92121276
994.86	79.51899662
995.17	78.23691897
995.49	78.47577701
995.8	77.11050646
996.12	76.60544861
996.43	76.44793556
996.75	81.10176667
997.06	81.96395434
997.38	78.92872851
997.69	80.60870618
998.01	79.41515256
998.32	77.93921713
998.63	78.69688887
998.95	77.60916035
999.26	79.14104339
999.58	78.32701304
999.89	79.09712094
1000.2	79.13246884
1000.52	74.98730682
1000.83	79.79284237
1001.15	73.84043667
1001.46	75.79465064
1001.77	76.08914337
1002.09	78.32407351
1002.4	79.72823792
1002.71	77.78417336
1003.03	79.88364333
1003.34	79.39399765
1003.65	80.15212247
1003.96	79.32347146
1004.28	81.81746225
1004.59	78.47126192
1004.9	76.13208244
1005.22	81.45266589
1005.53	84.2207517
1005.84	80.69092351
1006.15	82.13946152
1006.47	79.9153755
1006.78	86.31238278
1007.09	84.8709877
1007.4	80.70165021
1007.71	82.81163077
1008.03	82.97454784
1008.34	81.63508109
1008.65	82.62262638
1008.96	81.95623091
1009.27	78.53361768
1009.58	77.64966345
1009.9	84.17906702
1010.21	82.99126309
1010.52	85.95186477
1010.83	85.71127005
1011.14	83.27296084
1011.45	83.32431575
1011.76	81.27075384
1012.07	75.65466492
1012.38	79.36634086
1012.69	80.58035006
1013.01	81.22469116
1013.32	82.15613189
1013.63	83.80046136
1013.94	81.36945749
1014.25	79.99494828
1014.56	80.27857024
1014.87	82.00013972
1015.18	83.31073817
1015.49	78.07054935
1015.8	80.19823229
1016.11	79.04729549
1016.42	80.66867162
1016.73	79.01058141
1017.04	87.9089348
1017.35	89.02187951
1017.66	83.2341119
1017.97	81.05064282
1018.27	82.20285708
1018.58	82.9639958
1018.89	82.30792753
1019.2	85.4452012
1019.51	78.60605729
1019.82	81.69716543
1020.13	81.363866
1020.44	83.40349067
1020.75	82.14175353
1021.05	81.7015946
1021.36	84.48890909
1021.67	87.74255867
1021.98	81.99162294
1022.29	80.83035001
1022.6	83.38027608
1022.9	81.55703744
1023.21	82.43449778
1023.52	81.43081743
1023.83	87.15196798
1024.14	81.54661469
1024.44	85.24271706
1024.75	88.29567362
1025.06	82.8134284
1025.37	81.33707102
1025.67	76.18593696
1025.98	76.54728558
1026.29	79.86123649
1026.6	87.66456345
1026.9	80.18630105
1027.21	79.79132092
1027.52	74.95417458
1027.82	82.62836007
1028.13	82.27366854
1028.44	81.06283276
1028.74	80.30192817
1029.05	81.39523415
1029.36	77.08644345
1029.66	79.89079758
1029.97	81.17090094
1030.28	78.80571404
1030.58	84.71041527
1030.89	83.71958079
1031.19	88.44856042
1031.5	88.5033601
1031.81	80.83391226
1032.11	83.20175761
1032.42	85.86072777
1032.72	90.99511301
1033.03	84.47277371
1033.33	84.77199458
1033.64	83.44912259
1033.94	80.23302839
1034.25	86.82524421
1034.55	82.95092491
1034.86	91.01510892
1035.16	80.82005638
1035.47	89.94526361
1035.77	100.0514553
1036.08	90.27741009
1036.38	86.98724889
1036.69	85.46600458
1036.99	89.50608963
1037.3	83.26342637
1037.6	94.97243563
1037.9	89.63173766
1038.21	82.60913061
1038.51	83.8366132
1038.82	85.2817828
1039.12	85.4294346
1039.42	84.2730676
1039.73	82.80861001
1040.03	80.21896315
1040.34	81.18539432
1040.64	87.5332294
1040.94	79.00516796
1041.25	80.11396249
1041.55	91.26946027
1041.85	78.85880622
1042.16	90.4118508
1042.46	80.25216956
1042.76	89.52476573
1043.06	84.24664247
1043.37	77.80237375
1043.67	81.46391351
1043.97	82.54844509
1044.28	90.13417654
1044.58	81.95014044
1044.88	82.75001569
1045.18	87.45733788
1045.48	101.8187649
1045.79	86.75759345
1046.09	94.33834949
1046.39	84.19178898
1046.69	85.39757126
1046.99	82.0346443
1047.3	78.85307598
1047.6	80.15758565
1047.9	78.11175955
1048.2	84.66056807
1048.5	91.03247687
1048.8	93.14523113
1049.11	91.52686751
1049.41	90.53793457
1049.71	88.93349292
1050.01	82.47217806
