wv	10L	12L
1011.76	62.84078461	61.79081118
1012.07	63.08244476	61.80539616
1012.38	63.26642374	61.98169553
1012.69	63.05837914	62.18409786
1013.01	63.34790003	62.49541203
1013.32	63.2736174	62.17751493
1013.63	63.32128382	62.37923102
1013.94	63.34592696	62.25452084
1014.25	63.51246019	61.81553773
1014.56	63.20862824	61.58187241
1014.87	63.47048544	61.46429497
1015.18	63.2795246	61.31686802
1015.49	63.06881942	61.38782517
1015.8	62.74145019	61.15201438
1016.11	62.14878709	60.84443126
1016.42	61.85223967	60.91684045
1016.73	61.52390741	60.88398453
1017.04	61.32064387	60.98214361
1017.35	61.18481514	60.97283663
1017.66	60.99898015	60.85184519
1017.97	61.3476278	60.70290057
1018.27	61.32894199	60.65106681
1018.58	61.54385965	60.69213376
1018.89	61.53304008	60.7553849
1019.2	61.68006095	61.18362732
1019.51	61.36256658	61.29324511
1019.82	61.24629524	61.24140556
1020.13	61.5301643	61.14887746
1020.44	61.57373394	61.16335782
1020.75	61.54061982	60.84163626
1021.05	61.36498363	60.64857974
1021.36	61.62557601	60.51132762
1021.67	61.85096217	60.54171571
1021.98	61.85057563	60.58435144
1022.29	61.53202967	60.56648476
1022.6	61.62571405	60.29180809
1022.9	61.47271168	60.01768692
1023.21	60.97901707	59.89502933
1023.52	60.84665032	59.66848773
1023.83	60.27564997	59.68892052
1024.14	60.17318516	59.9538519
1024.44	59.87181355	59.84261053
1024.75	60.12727219	59.96809362
1025.06	60.14923146	60.09557988
1025.37	59.43638174	60.20270325
1025.67	59.08136882	60.30429257
1025.98	59.04982261	60.56161792
1026.29	58.93453105	60.78104911
1026.6	59.13298998	61.060246
1026.9	59.07399752	61.02660545
1027.21	59.35918512	61.32554727
1027.52	60.00781479	61.08232845
1027.82	59.99474393	61.27581013
1028.13	60.06363305	61.39603141
1028.44	60.33828909	62.0835979
1028.74	59.82338468	62.25673327
1029.05	59.9169192	61.8168186
1029.36	59.58326217	61.0930411
1029.66	59.58972248	60.6258739
1029.97	59.17635291	60.32147771
1030.28	59.11786123	59.49935105
1030.58	59.14414572	58.7665424
1030.89	59.18583696	58.4719275
1031.19	59.25859918	58.33912257
1031.5	59.39265283	58.48603387
1031.81	59.05466354	58.25380039
1032.11	59.06326256	58.08710626
1032.42	59.21318214	57.84073961
1032.72	58.44953212	57.96137659
1033.03	58.28000449	58.16786386
1033.33	57.83499342	57.81995865
1033.64	57.81906239	57.16815398
1033.94	58.16783377	56.66764117
1034.25	58.42432193	57.10471642
1034.55	58.85495885	56.87391214
1034.86	58.80049056	57.32097531
1035.16	58.98339003	57.90257942
1035.47	59.04356636	58.6788485
1035.77	58.61928271	58.62727554
1036.08	58.98109028	58.47240783
1036.38	58.7141974	58.80498414
1036.69	58.87796174	58.91938389
1036.99	59.55463709	59.2849202
1037.3	59.18575496	59.24509988
1037.6	58.11196862	58.75999818
1037.9	58.04165772	58.19608874
1038.21	58.20998576	57.69204213
1038.51	58.64776445	58.14174127
1038.82	58.58430424	58.18866405
1039.12	58.12159106	58.54726684
1039.42	57.58089712	58.48253379
1039.73	56.8687368	58.72017256
1040.03	57.16295322	58.76045348
1040.34	56.67625965	57.9185942
1040.64	56.66221752	57.71154995
1040.94	56.62796662	58.15723669
1041.25	56.45885523	58.04695465
1041.55	56.49834238	57.34416058
1041.85	56.10984647	56.66195735
1042.16	54.70596819	56.029126
1042.46	54.78055268	55.63748888
1042.76	55.11202036	56.02027049
1043.06	55.42978422	55.75313987
1043.37	55.23246853	56.13665554
1043.67	54.64347101	55.90409892
1043.97	54.28241349	55.19596115
1044.28	54.40513446	54.58547711
1044.58	54.05709389	53.88590713
1044.88	54.0697991	53.62343381
1045.18	53.72000219	53.38101637
1045.48	54.64642518	54.43439687
1045.79	55.25377695	54.98208287
1046.09	55.74115107	54.44592479
1046.39	55.0094518	54.74607263
1046.69	54.93702916	54.55760437
1046.99	54.5024803	55.09781745
1047.3	55.26424565	55.14595165
1047.6	54.72299251	55.07699569
1047.9	54.78250492	54.31727782
1048.2	54.37028088	54.51544977
1048.5	54.35457367	54.40322902
1048.8	54.66093894	54.62408431
1049.11	54.30278141	55.26120111
1049.41	54.35511418	55.49377632
1049.71	54.7960167	56.24788388
1050.01	54.90637668	56.33463869
