wv	R0	R1	R2
668.33	88.68741282	63.78716454	73.43097645
668.72	87.58188825	63.90032129	73.29840253
669.1	87.08281829	63.08384697	72.12897916
669.49	87.59946634	63.28137384	72.16788575
669.87	86.09678327	62.25878274	70.90500319
670.26	86.53720168	62.16050997	70.61641144
670.64	85.56633085	62.510173	70.86885613
671.03	86.16218765	62.57010505	70.81707821
671.41	85.60445262	62.50996146	70.69627373
671.8	86.36148681	62.66163303	70.84383455
672.18	85.73522459	62.60091704	70.73077458
672.57	87.34613026	62.38981782	70.40177136
672.95	88.46280992	62.38888117	70.35558025
673.34	88.46247386	64.09528117	72.30406065
673.72	87.86523991	64.16019411	72.48092484
674.1	88.23415951	63.12267288	71.33801137
674.49	89.09726637	63.91888141	72.26730489
674.87	86.82299182	62.77056277	70.91416814
675.26	86.70937906	62.79896868	70.85536095
675.64	87.48604978	63.21124694	71.16988675
676.02	87.41093216	63.52413261	71.33341786
676.41	87.136346	62.96165835	70.55144999
676.79	88.0901392	62.96229758	70.6051589
677.17	86.5319057	61.95873742	69.47935702
677.56	86.36319962	61.84344184	69.30392863
677.94	85.16132134	61.70064514	69.20520368
678.33	84.65754754	62.05966129	69.55917068
678.71	85.94819159	62.37751088	69.90165731
679.09	85.52086885	62.00543904	69.50711257
679.48	84.24869464	61.39073506	68.76506485
679.86	84.53354757	61.60338766	69.01780821
680.24	83.81939735	61.19663776	68.37105704
680.62	84.23621279	61.52351538	68.60033748
681.01	83.95846475	60.99304765	67.8640939
681.39	83.52596928	61.14491842	67.95608595
681.77	83.62332413	61.56525768	68.48179516
682.16	84.18159204	61.84650684	68.89510779
682.54	82.89740922	61.25933308	68.32035501
682.92	83.16001005	61.9527724	69.04959505
683.3	82.21962384	61.26038376	68.11578332
683.69	82.62735119	61.28520984	67.99453887
684.07	83.26654585	62.46948187	69.29430399
684.45	82.80197919	62.26116152	68.84015934
684.83	82.51581671	62.33391643	68.79896499
685.21	82.32264871	60.91319625	67.10334606
685.6	82.12002215	60.80376066	66.86077408
685.98	81.01890913	59.72346298	65.62161732
686.36	80.88410695	59.52760871	65.39134969
686.74	81.88295553	60.4267118	66.4491332
687.12	81.72724074	59.60503892	65.66092648
687.51	81.61338328	60.47720015	66.79100798
687.89	81.37986424	60.73877985	67.10657906
688.27	80.20104669	60.46170735	66.74526297
688.65	80.00052279	60.74103802	67.04766547
689.03	78.92518716	60.59913538	66.85169531
689.41	79.96736572	61.67902909	68.04818635
689.79	79.44567862	60.67719191	66.97285124
690.18	79.916384	60.01682838	66.26259314
690.56	80.22041763	59.90872541	66.11156863
690.94	78.91795985	59.92976565	66.2274867
691.32	76.80124387	59.37358868	65.68243348
691.7	77.79355807	60.11550787	66.53238095
692.08	78.11261116	59.88604548	66.33322951
692.46	76.85451256	59.20887539	65.70304305
692.84	76.96886688	58.45346576	64.93200056
693.22	77.32909295	59.13661053	65.75434929
693.6	75.94256377	58.98363811	65.56755945
693.98	76.07135262	58.43351581	65.01598628
694.36	76.12299465	58.49378299	65.26783842
694.74	77.14231684	58.78706752	65.79450363
695.12	76.63680782	58.71264539	65.92276795
695.5	75.11649328	58.24000059	65.73652209
695.88	74.64724257	57.5893932	65.24782692
696.26	74.84886106	57.46869441	65.29608362
696.64	74.99315481	58.05033621	66.25505604
697.02	74.63035233	58.05175732	66.48956235
697.4	74.06757472	58.58920219	67.32874064
697.78	73.52843641	57.84384168	66.70950543
698.16	71.61827291	56.08418285	64.96358981
698.54	70.97325449	56.15494855	65.32601377
698.92	71.19775489	56.17035972	65.48892012
699.3	68.43101723	55.50696419	64.86317785
699.68	69.5886771	55.33673661	64.84599027
700.06	70.98192072	56.13368899	66.05938942
700.44	70.96783093	55.78438405	65.88410116
700.82	70.59990631	55.38204379	65.62446136
701.2	69.62328579	55.32040615	65.66871255
701.58	69.71092845	55.23641115	65.715985
701.96	69.54403741	55.54959708	66.27212459
702.33	69.21506098	55.59911574	66.54435533
702.71	67.77505704	55.12114273	66.15901133
703.09	66.55810389	54.03240766	64.93944258
703.47	68.11360156	54.70273403	65.95877248
703.85	69.11941425	54.6193568	66.11441352
704.23	68.03274077	54.74490464	66.45023418
704.61	68.47045677	54.17902599	65.951766
704.98	67.48866372	54.12976178	66.00722218
705.36	67.58889902	54.9443003	67.15241183
705.74	67.82461768	55.03486787	67.42781501
706.12	66.9486251	54.16372209	66.65818887
706.5	66.54662787	54.97835724	67.84310336
706.88	67.16606033	54.49474422	67.41418912
707.25	67.28757985	53.54461729	66.46726096
707.63	68.00192504	53.37078496	66.59257662
708.01	67.57815828	53.36683802	66.87169335
708.39	66.95565662	53.28292962	66.89221074
708.76	68.37693017	53.79207168	67.71075758
709.14	68.51557907	54.63073432	69.03378635
709.52	67.14040748	53.78142577	68.2107741
709.9	66.44170891	53.36807182	68.00461918
710.27	65.47179605	52.94648236	67.67220288
710.65	65.6201169	52.90256089	67.94996439
711.03	65.83501586	52.52806103	67.68473902
711.41	64.99600639	51.61547779	66.86931628
711.78	63.36460896	51.44490382	66.99437551
712.16	63.34640822	51.24191334	67.06728749
712.54	66.0180783	52.32520167	68.62898551
712.91	64.46784107	52.22181953	68.72279051
713.29	64.7697985	51.80660743	68.40382103
713.67	62.76626367	50.78870207	67.29954263
714.04	64.23117277	51.29412698	68.14961743
714.42	65.04461384	51.81521436	69.04120992
714.8	65.23791033	52.14040623	69.7766935
715.17	63.39072848	51.20535092	68.80323383
715.55	65.68424215	52.1028776	70.28635148
715.93	65.57868897	52.39075507	70.95094404
716.3	66.11457225	52.44884511	71.1612356
716.68	66.78687233	52.17119374	70.98514275
717.05	66.24074913	51.92196448	70.7848764
717.43	64.85264167	51.34887608	70.31629892
717.81	64.33560172	51.15719282	70.27267937
718.18	63.91116411	51.03256089	70.35557056
718.56	63.96064326	50.83920997	70.24004225
718.93	64.62943979	51.51633258	71.39061126
719.31	64.30824696	51.23716153	71.23724008
719.68	64.94295895	50.97799967	71.05020098
720.06	65.1337386	51.64851402	72.17131533
720.43	66.32817	51.45666995	72.04434059
720.81	66.55866768	51.34813199	72.02295251
721.19	65.97852506	52.05313879	73.2388403
721.56	66.46515482	51.76126311	73.12927626
721.94	65.67909661	52.15018263	74.01706313
722.31	65.38366566	51.77347448	73.77124667
722.69	66.34594561	51.74498359	74.08320711
723.06	66.66769936	51.78396565	74.32873804
723.43	67.18316446	52.0332503	74.81125732
723.81	66.04356605	51.02122433	73.48567015
724.18	65.54588243	51.16268572	74.00454824
724.56	66.21140507	50.90524741	74.02639815
724.93	65.82827941	50.95287148	74.3521146
725.31	67.46384699	51.35879314	75.14917023
725.68	67.12701208	50.96787739	74.66603906
726.06	68.45999692	50.80434877	74.50181912
726.43	69.14803814	51.47084367	75.4553554
726.8	70.53518117	51.55177152	75.69057656
727.18	71.04743083	52.19297067	76.7348064
727.55	69.77805761	51.56729516	75.84600554
727.93	70.84045314	51.8224161	76.18744553
728.3	69.56725219	51.10332226	75.08445486
728.67	69.87554788	52.3886571	76.91179137
729.05	69.75157841	51.89382087	76.14117805
729.42	70.50200481	52.32780896	76.89697103
729.8	69.58286719	52.12710784	76.67203582
730.17	70.02784089	52.23997233	76.83121677
730.54	70.40744978	51.96427933	76.12250394
730.92	71.16221057	52.38956217	76.38071059
731.29	70.18674967	52.01256062	75.78804087
731.66	71.1518174	52.35969317	76.1900404
732.03	71.18299027	52.87225725	76.92323329
732.41	69.94251389	52.87278058	76.81991864
732.78	70.24599	53.47315769	77.69151185
733.15	70.45038094	52.68487685	76.57760868
733.53	69.84472453	53.25386012	77.46907506
733.9	71.73747727	54.24693435	78.86613895
734.27	70.85244711	54.25021565	78.79709313
734.64	72.31014233	54.57180771	79.21863104
735.02	73.10789588	55.07696724	79.84120292
735.39	73.86840251	55.46786096	80.27112242
735.76	73.17275748	55.07743795	79.52603522
736.13	74.48823608	55.15995501	79.54880632
736.51	76.05487703	55.46985121	79.91814483
736.88	75.38827152	55.49257738	79.93483632
737.25	77.12336632	55.99968591	80.59543541
737.62	76.01578437	55.52361677	79.7499606
737.99	76.83758101	55.84818741	80.00588391
738.37	75.28783861	55.90430873	79.95530628
738.74	76.09751231	55.36592547	79.25051256
739.11	77.70467591	55.95394648	79.96476762
739.48	78.15160251	56.59449637	80.58974819
739.85	78.00475537	55.88351847	79.32929655
740.22	79.57505614	57.6460935	81.61749182
740.6	79.1768387	57.39812401	81.07486596
740.97	79.99229665	58.58314298	82.4046573
741.34	79.90140311	57.66793163	80.88578912
741.71	78.09254656	56.89035747	79.68683688
742.08	80.34801112	57.26146438	80.09547414
742.45	80.19975288	57.24632488	79.98465838
742.82	80.11177897	58.60461342	81.90884295
743.19	78.47867711	57.97610312	81.13121953
743.56	77.89462688	57.94701893	81.28525928
743.94	79.19858782	58.60100145	82.40442691
744.31	77.23031764	57.89970471	81.53318986
744.68	77.84788065	57.67125764	81.23728147
745.05	78.14618384	58.10565068	81.71412466
745.42	78.93470182	58.49259718	82.18164869
745.79	77.86841639	58.54144282	82.27829762
746.16	76.69978432	58.33445412	81.9714561
746.53	77.97111536	57.36027663	80.57571384
746.9	79.34647927	58.21270048	81.79667295
747.27	80.76688547	58.81670135	82.78465624
747.64	79.93256433	58.12658397	81.84549182
748.01	80.68592717	59.74281491	84.10192607
748.38	81.20249777	58.3694822	82.12234641
748.75	82.58066827	58.53910462	82.32431437
749.12	83.96982555	59.27091578	83.18574531
749.49	84.25682581	59.65743174	83.42825559
749.86	83.51175367	60.15044125	83.70583883
750.23	85.2222593	60.67114682	84.04479885
750.6	83.66638348	60.44251816	83.56778176
750.97	84.79583933	60.39818027	83.30871293
751.34	83.02780941	59.99323979	82.8497582
751.7	81.72656049	60.0376153	82.89026306
752.07	82.7273067	60.92248115	84.19499444
752.44	80.5706271	60.09845898	83.03371177
752.81	81.1035861	60.25496872	83.17226882
753.18	81.69029809	60.57004259	83.51250577
753.55	80.38612933	61.00039203	83.96931719
753.92	82.12477637	61.91576462	85.17540154
754.29	82.13037299	62.41496778	85.77238819
754.66	82.4188518	62.4293298	85.76072029
755.02	82.40823809	63.14100382	86.56507356
755.39	83.73175291	64.25118541	88.00008475
755.76	83.28472694	64.35892043	88.16551137
756.13	86.90346744	64.74338423	88.60386408
756.5	85.71142365	64.30652225	87.87205497
756.87	87.17730496	64.93318368	88.56060155
757.23	85.00824386	64.32768078	87.49504882
757.6	84.96355656	64.44997025	87.20952038
757.97	84.13177218	63.34982561	85.56300075
758.34	83.74328194	62.51934234	84.16048673
758.71	83.20671413	63.31301265	85.01349773
759.07	84.90840713	64.26278506	86.16705744
759.44	85.87909176	64.67923207	86.48354237
759.81	87.13771777	64.03370799	85.50608219
760.18	87.18722859	65.39749018	87.08571177
760.54	86.18085239	65.54985013	87.09030983
760.91	88.5993894	66.00064154	87.45650059
761.28	84.64931988	64.37982584	85.08515875
761.65	85.25970027	64.73905856	85.1944213
762.01	84.85734283	64.91598176	85.14118659
762.38	85.91514247	65.23867825	85.42242537
762.75	85.35538442	66.02148146	86.37033626
763.11	84.58359688	66.02626643	86.2533572
763.48	84.48110253	65.22794612	85.21161649
763.85	86.07621353	64.97602658	85.04588585
764.21	84.08459465	64.48658322	84.32920822
764.58	84.38999958	64.78472756	84.62219773
764.95	84.28375628	64.42480565	83.91480112
765.31	83.49870312	63.78512746	82.94977796
765.68	86.82532209	66.24053479	86.09834023
766.05	88.13581259	66.68283101	86.6135027
766.41	88.0046735	66.66633434	86.85748161
766.78	88.4820916	67.87598153	88.45957674
767.14	89.67626702	68.46273897	89.23122721
767.51	87.24917673	67.16439594	87.63192068
767.88	87.74133416	67.72531701	88.47178745
768.24	88.94254637	68.79548091	89.93491486
768.61	88.27967129	68.28915574	89.40811944
768.97	86.22878554	67.03722191	87.64159179
769.34	87.3662533	67.99019096	88.8822833
769.71	88.62353844	68.48696395	89.41027316
770.07	87.01683502	68.06389971	88.63049522
770.44	86.48268349	68.64714248	89.40628965
770.8	86.08648697	67.94780565	88.56068714
771.17	85.54759652	67.85550865	88.64933023
771.53	87.56170704	69.32231947	90.49121379
771.9	87.87321157	69.00093693	90.07299382
772.26	88.59912301	69.0760149	90.13457295
772.63	87.19256284	67.46860259	87.81564433
772.99	90.42675364	68.56961705	89.15226786
773.36	89.75736332	67.81135012	88.27579605
773.72	90.41127435	68.5560727	89.22040469
774.09	87.78470778	68.60687988	89.42143501
