wv	R0	R1	R2
504.82	0.2577945405	0.5026539676	0.5888880568
505.23	0.2038286489	0.4672760528	0.5586164849
505.65	0.1805211043	0.456205803	0.5649641966
506.06	0.1790114589	0.4466446402	0.5651016056
506.48	0.1946978242	0.4544409282	0.5775232422
506.89	0.2091536769	0.4689125529	0.624420375
507.3	0.195929827	0.4855184174	0.644415354
507.72	0.1902269059	0.4784494906	0.6573609913
508.13	0.190973179	0.4915280822	0.6924632361
508.54	0.1657165025	0.4876619215	0.6883770746
508.96	0.1339113841	0.491078154	0.7032440033
509.37	0.1164158874	0.4949754071	0.7066028597
509.78	0.110431322	0.5088097361	0.741644374
510.2	0.1002410706	0.4971055135	0.7689248581
510.61	0.09349811272	0.5241190502	0.7701881573
511.02	0.1000404204	0.5390056589	0.7803152789
511.44	0.09337874419	0.5480227804	0.7922132168
511.85	0.09321654983	0.5575028344	0.8122015873
512.26	0.09246472054	0.5522088353	0.8248408654
512.68	0.09232699539	0.5446898168	0.8504736691
513.09	0.09803460229	0.5374256898	0.8691747839
513.5	0.09975567653	0.5383299497	0.8742260167
513.91	0.07225657477	0.4964975902	0.8471260093
514.33	0.07860272104	0.4922302751	0.822438765
514.74	0.07824365996	0.4922830273	0.8313388871
515.15	0.06621240252	0.472645882	0.831757529
515.56	0.06985599793	0.4914597246	0.8593426702
515.98	0.06766130038	0.48742596	0.8623980828
516.39	0.06708949965	0.4797744891	0.8785529716
516.8	0.0667707817	0.469265802	0.8728830202
517.21	0.07922674695	0.4688359261	0.8741040387
517.62	0.07967017661	0.4555499842	0.8912288521
518.04	0.07729937845	0.4476690623	0.8940405331
518.45	0.0681882439	0.4285326223	0.898643442
518.86	0.0660104953	0.3859216946	0.8808160225
519.27	0.06970627724	0.398925898	0.8947784665
519.68	0.06528779815	0.4084155238	0.8757001016
520.1	0.0547270238	0.3948033122	0.8780118166
520.51	0.0380415897	0.3773067286	0.8926971121
520.92	0.03797879761	0.393482254	0.907291564
521.33	0.03717885398	0.3876442275	0.9482430258
521.74	0.03950806092	0.3828822678	0.9571146371
522.15	0.03945268042	0.3725278441	0.9652270984
522.56	0.03556929934	0.3431711482	0.9551082777
522.97	0.03553434775	0.3388453875	0.9556201378
523.39	0.04400643255	0.3649093069	0.9592677909
523.8	0.04881982591	0.3788056862	0.9776622174
524.21	0.03753719882	0.4004569432	1.007188013
524.62	0.03660368309	0.3972311027	1.000921403
525.03	0.03006582074	0.3836542755	1.030699543
525.44	0.02981932364	0.3921420693	1.056071107
525.85	0.0297618514	0.3985578052	1.071605939
526.26	0.03328156201	0.4067150025	1.07449344
526.67	0.0405778863	0.4231183122	1.10775842
527.08	0.04055381867	0.4382313533	1.122822689
527.49	0.0534465926	0.4338081766	1.133602229
527.9	0.05335581392	0.4167089067	1.144126503
528.31	0.04775108372	0.4336650466	1.140878123
528.72	0.04529330066	0.4375403615	1.151617555
529.13	0.04520133132	0.4539555579	1.153163652
529.54	0.04506566208	0.4825194522	1.175404007
529.95	0.04475953598	0.4877911783	1.212720134
530.36	0.04327593578	0.4658733329	1.237131103
530.77	0.03845441229	0.4584814702	1.243301067
531.18	0.03400921563	0.4368876161	1.238109855
531.59	0.03409970685	0.4580843272	1.259775394
532	0.04615331228	0.4922441614	1.284137835
532.41	0.0517237502	0.4994196215	1.314544407
532.82	0.0515484357	0.5173807878	1.341466148
533.23	0.04438961696	0.5228683951	1.371776806
533.64	0.03722114161	0.5130342606	1.385072435
534.05	0.04606242995	0.5286943348	1.390914783
534.46	0.0334827309	0.548470927	1.421401414
534.87	0.03334484323	0.5638155979	1.437890575
535.28	0.03322320768	0.5705284851	1.437704799
535.68	0.03766427678	0.6075046071	1.448561359
536.09	0.04643334887	0.6321305364	1.477988581
536.5	0.04637923817	0.6471326915	1.499372122
536.91	0.04624049733	0.6538773575	1.513917221
537.32	0.039578341	0.6773217769	1.542058639
537.73	0.04222483483	0.6972893312	1.578546472
538.14	0.05308503167	0.7318150794	1.63524978
538.54	0.06857686597	0.7459784918	1.684726882
538.95	0.07743959222	0.7667173128	1.708408894
539.36	0.08497532134	0.794568091	1.726040866
539.77	0.1029044998	0.8058961848	1.76785069
540.18	0.1102473635	0.8237927994	1.796032707
540.59	0.1256404373	0.8637579488	1.844170556
540.99	0.1255495793	0.8775675689	1.897637909
541.4	0.144882311	0.9095743326	1.911650448
541.81	0.1754805901	0.9328846187	1.953747311
542.22	0.1891481387	0.9556875487	2.017317002
542.63	0.2096320753	0.9474301213	2.068191711
543.03	0.2352603016	0.9765020886	2.129996157
543.44	0.2654773777	1.005210129	2.191702939
543.85	0.2868127928	1.044486889	2.231607512
544.26	0.29434504	1.074858937	2.251624277
544.66	0.2920255733	1.104245626	2.28245473
545.07	0.2806368215	1.118736357	2.283051426
545.48	0.2730069505	1.124387557	2.295719549
545.89	0.2546993776	1.120041648	2.309546762
546.29	0.2526283441	1.130877149	2.331502016
546.7	0.2479840978	1.149908112	2.337771444
547.11	0.2545076853	1.154176661	2.350945624
547.51	0.2386744935	1.157214175	2.355348228
547.92	0.2296498914	1.167819364	2.353874323
548.33	0.2199512173	1.178151611	2.370946914
548.73	0.1960017993	1.180582696	2.378125668
549.14	0.1926006673	1.211283373	2.412136046
549.55	0.167852699	1.235939778	2.433717923
549.95	0.137256359	1.222630689	2.422968147
550.36	0.1103773599	1.208777324	2.41508568
550.77	0.1014309002	1.214417678	2.42028618
551.17	0.09397748878	1.203345599	2.446161742
551.58	0.09341685107	1.217158138	2.450029914
551.98	0.09844077866	1.233244199	2.501460781
552.39	0.09676900635	1.250961947	2.522742152
552.8	0.1033510357	1.271561288	2.55500365
553.2	0.09538850826	1.308736045	2.60790468
553.61	0.08566053952	1.328876709	2.652773153
554.01	0.07487874748	1.352213745	2.68953683
554.42	0.07475428775	1.360159929	2.733486806
554.83	0.07537766615	1.37730411	2.777377083
555.23	0.06843670804	1.393992245	2.829328728
555.64	0.06571078811	1.423827548	2.866932136
556.04	0.05998319909	1.425408715	2.881862598
556.45	0.0695976247	1.449623106	2.930256445
556.85	0.06682862451	1.483819627	2.986272812
557.26	0.06666405787	1.520695207	3.040412115
557.66	0.05455484087	1.548045932	3.103207713
558.07	0.05558961213	1.599838386	3.141579358
558.47	0.06217192833	1.619947314	3.198863937
558.88	0.0568683041	1.643771395	3.241354631
559.28	0.06089864251	1.653259738	3.277038997
559.69	0.06247805666	1.687322207	3.309816519
560.09	0.07341414409	1.682315471	3.335237685
560.5	0.07563941531	1.720796698	3.37713426
560.9	0.08331402214	1.764905485	3.442772647
561.31	0.09330235199	1.816570608	3.493532231
561.71	0.1106824363	1.870051945	3.550225077
562.12	0.1250061748	1.913788277	3.625453508
562.52	0.1287380653	1.950813559	3.683773246
562.92	0.1362431399	1.990519121	3.734979023
563.33	0.1389801731	2.040064629	3.779849929
563.73	0.1735925722	2.098033256	3.831768536
564.14	0.1995975194	2.142593125	3.876545238
564.54	0.2152078383	2.169716128	3.932396847
564.94	0.2408605439	2.210482622	3.985258898
